Time,Elbow,Knee,Spine
1,0,47.36750000000001,94.0425
2,0,58.78250000000001,0
3,0,59.38500000000001,0
4,0,52.414999999999985,90.45500000000001
5,0,72.2025,0
6,0,0,0
7,0,0,0
8,0,0,93.24000000000002
9,0,94.4275,0
10,0,92.21499999999999,0
11,0,47.34000000000002,81.85
12,0,78.48749999999998,0
13,0,63.44999999999999,0
14,54.427499999999995,78.64750000000001,0
15,0,68.7125,0
16,0,75.00499999999998,86.16499999999999
17,0,53.664999999999985,48.26499999999999
18,0,66.76749999999998,63.7925
19,0,62.41250000000001,86.45
20,0,65.9625,94.57000000000001
21,0,53.51500000000001,90.84
