Time,Elbow,Knee,Spine
1,0,0,0
2,0,0,0
3,0,58.260000000000005,0
4,0,50.36999999999999,97.7175
5,0,59.38500000000001,0
6,0,53.96249999999999,92.39999999999999
7,0,58.607499999999995,98.095
8,0,74.6625,0
9,0,0,0
10,0,0,0
11,0,0,92.66749999999999
12,94.5825,47.21250000000001,80.55499999999998
13,0,94.4275,0
14,0,94.54999999999998,0
15,0,99.6875,0
16,76.40999999999998,59.79749999999999,0
17,76.40999999999998,59.79749999999999,0
18,76.40999999999998,59.79749999999999,0
19,76.40999999999998,59.79749999999999,0
20,76.40999999999998,59.79749999999999,0
21,76.40999999999998,59.79749999999999,0
22,76.40999999999998,59.79749999999999,0
