Time,Elbow,Knee,Spine
1,0,0,0
2,0,58.260000000000005,0
3,0,51.437500000000014,99.1225
4,0,54.48499999999999,92.635
5,0,70.84499999999998,0
6,0,0,0
7,0,0,93.49250000000002
8,0,0,0
9,0,0,0
10,97.56750000000001,47.867500000000014,82.60000000000001
11,0,75.1925,0
12,98.85000000000001,70.03250000000001,0
13,21.454999999999984,88.2,0
14,19.03500000000001,66.98499999999999,0
15,0,82.2825,93.21249999999999
16,0,48.93999999999998,43.622499999999995
17,84.27499999999999,64.54,90.165
18,0,71.66,97.93749999999999
19,0,66.68749999999999,0
20,98.4775,67.7925,0
21,87.4475,62.65999999999998,96.85749999999999
22,0,0,94.02999999999999
23,0,0,54.14999999999999
24,0,0,67.68999999999998
25,0,0,0
26,0,70.4175,95.14500000000001
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
