Time,Elbow,Knee,Spine
1,90.2825,64.7925,63.7875
2,0,63.44750000000001,64.845
3,0,63.05250000000001,63.79999999999999
4,0,59.460000000000015,65.71249999999999
5,86.52999999999999,66.09749999999998,70.68000000000002
6,87.50250000000001,67.1875,64.4125
7,44.70749999999999,61.99249999999999,64.27
8,77.39750000000001,61.667500000000004,65.66749999999999
9,0,92.59250000000002,86.88500000000002
10,0,91.43249999999998,78.3025
11,76.5425,87.62,71.79249999999999
12,91.295,82.82000000000001,85.25749999999998
13,89.7225,79.25249999999998,79.495
14,73.77749999999999,71.81000000000002,74.61500000000001
15,62.075,73.8825,73.29
16,0,78.6525,75.49
17,0,87.13249999999998,89.6075
18,99.9625,88.9125,83.78
19,0,88.74249999999999,86.5425
20,0,87.595,87.8525
21,0,87.1725,85.72500000000001
22,0,87.93749999999999,89.25249999999998
23,0,89.63249999999998,85.58
24,0,87.57249999999999,88.82249999999999
25,0,89.175,86.0325
26,0,90.32000000000001,86.80499999999998
27,0,90.32000000000001,86.80499999999998
28,0,90.32000000000001,86.80499999999998
29,0,90.32000000000001,86.80499999999998
30,0,90.32000000000001,86.80499999999998
31,0,90.32000000000001,86.80499999999998
32,0,90.32000000000001,86.80499999999998
33,0,90.32000000000001,86.80499999999998
34,0,90.32000000000001,86.80499999999998
35,0,90.32000000000001,86.80499999999998
36,0,90.32000000000001,86.80499999999998
37,0,90.32000000000001,86.80499999999998
38,0,90.32000000000001,86.80499999999998
39,0,90.32000000000001,86.80499999999998
