Time,Elbow,Knee,Spine
1,0,0,0
2,130.054,102.235,120.403
3,129.645,100.966,116.182
4,128.917,107.963,122.939
5,129.344,144.16,123.352
6,126.633,146.588,117.543
7,48.399,110.571,123.184
8,48.399,110.571,123.184
